0,0.0,0.00017325274529866874,0.020298203453421593,0.0005890848104578445,-1,-1,-1,-1
10,0.0,0.0004543335627459801,0.014859987713749877,0.0005674794193136716,-1,-1,-1,-1
20,0.0,0.00017326592933386564,0.0030281544411428917,0.0003861671541853652,-1,-1,-1,-1
30,0.0,0.00017326592933386564,0.0009381545077890315,0.00041989162043476236,-1,-1,-1,-1
40,0.0,0.00017326592933386564,0.0025304617298193195,0.00037234050875854937,-1,-1,-1,-1
50,0.0,0.00017326592933386564,0.0003975170729449397,0.000311847936551317,-1,-1,-1,-1
60,0.0,0.00017326592933386564,0.001210882840572703,0.00015968445262644845,-1,-1,-1,-1
70,0.0,0.0008497161807295646,0.003940337015785056,0.00015629279334241361,-1,-1,-1,-1
80,0.0,0.015451608594712458,0.014211512142645188,0.0004885332062068417,-1,-1,-1,-1
90,0.05324280266708651,0.301840800809277,0.012633189032299777,0.0005455770276014401,-1,-1,-1,-1
100,0.09556093249405379,0.5322443750011356,0.008596326999262943,0.0001861307337735193,-1,-1,-1,0.39067602157592773
110,0.041344972614161896,0.39020871445382416,0.008466234334416279,0.00030448618206357957,2.2872306757527325,-1,8.893013000488281e-05,0.39067602157592773
120,0.001961475943533513,0.35003712437749307,0.008349460063436297,0.00035690997339903285,1.409308927584621,9.655952453613281e-05,8.893013000488281e-05,0.39067602157592773
130,0.0006857580156065523,0.303827096498928,0.008613853878261612,0.00040735877173629046,0.3706372390858959,9.655952453613281e-05,8.893013000488281e-05,0.39067602157592773
140,0.004799296207671561,0.2320544383387154,0.009378877294188218,0.001959406617977198,0.6543566902981733,9.655952453613281e-05,8.893013000488281e-05,0.39067602157592773
150,0.003417435550704571,0.17736547584831377,0.01075411989437531,0.00496444806813976,0.12430560020560547,9.655952453613281e-05,8.893013000488281e-05,0.39067602157592773
160,0.0012986586662009345,0.16017681136436374,0.01037463240088116,0.00911110925089283,0.5989486338025384,9.655952453613281e-05,8.893013000488281e-05,0.39067602157592773
170,0.001298658666200934,0.11849371469854364,0.010261908173561096,0.014334407756712636,0.17838854970721302,9.655952453613281e-05,8.893013000488281e-05,0.39067602157592773
180,0.0012986586662009345,0.10076880203874922,0.010261908173561096,0.020216509624252255,0.2513296942667322,9.655952453613281e-05,8.893013000488281e-05,0.39067602157592773
190,0.007824694735363388,0.08045311486903413,0.007408941483806409,0.025969690239459817,0.10289327664507747,9.655952453613281e-05,8.893013000488281e-05,0.39067602157592773
200,0.0014469847252638844,0.057337521271093705,0.006253019632786094,0.03096149144743064,0.43828394075384763,9.655952453613281e-05,8.893013000488281e-05,0.39067602157592773
210,0.0010406977513186383,0.05069090145196366,0.006488050280275765,0.03513108433983247,0.3296288756190382,9.655952453613281e-05,8.893013000488281e-05,0.39067602157592773
220,0.0014182236673079623,0.023821404479640557,0.006315360698320581,0.036752359035238935,0.8336156060045677,9.655952453613281e-05,8.893013000488281e-05,0.39067602157592773
